Concepto,"2003 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2003 |  Sector económico | 21 Minería,"2003 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2003 |  Sector económico | 23 Construcción,2003 |  Sector económico | 31-33 Industrias manufactureras,"2003 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2003 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2003 |  Sector económico | 61 Servicios educativos,"2003 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2003 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2003 | *  a  Hogares"" >* a    2003 | *  a  Hogares",2003 |  Producción en valores básicos,2003 |  Impuestos a los productos netos,2003 |  Producción a precios de mercado,"2004 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2004 |  Sector económico | 21 Minería,"2004 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2004 |  Sector económico | 23 Construcción,2004 |  Sector económico | 31-33 Industrias manufactureras,"2004 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2004 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2004 |  Sector económico | 61 Servicios educativos,"2004 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2004 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2004 | *  a  Hogares"" >* a    2004 | *  a  Hogares",2004 |  Producción en valores básicos,2004 |  Impuestos a los productos netos,2004 |  Producción a precios de mercado,"2005 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2005 |  Sector económico | 21 Minería,"2005 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2005 |  Sector económico | 23 Construcción,2005 |  Sector económico | 31-33 Industrias manufactureras,"2005 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2005 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2005 |  Sector económico | 61 Servicios educativos,"2005 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2005 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2005 | *  a  Hogares"" >* a    2005 | *  a  Hogares",2005 |  Producción en valores básicos,2005 |  Impuestos a los productos netos,2005 |  Producción a precios de mercado,"2006 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006 |  Sector económico | 21 Minería,"2006 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2006 |  Sector económico | 23 Construcción,2006 |  Sector económico | 31-33 Industrias manufactureras,"2006 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2006 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2006 |  Sector económico | 61 Servicios educativos,"2006 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2006 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2006 | *  a  Hogares"" >* a    2006 | *  a  Hogares",2006 |  Producción en valores básicos,2006 |  Impuestos a los productos netos,2006 |  Producción a precios de mercado,"2007 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007 |  Sector económico | 21 Minería,"2007 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2007 |  Sector económico | 23 Construcción,2007 |  Sector económico | 31-33 Industrias manufactureras,"2007 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2007 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2007 |  Sector económico | 61 Servicios educativos,"2007 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2007 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2007 | *  a  Hogares"" >* a    2007 | *  a  Hogares",2007 |  Producción en valores básicos,2007 |  Impuestos a los productos netos,2007 |  Producción a precios de mercado,"2008 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2008 |  Sector económico | 21 Minería,"2008 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2008 |  Sector económico | 23 Construcción,2008 |  Sector económico | 31-33 Industrias manufactureras,"2008 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2008 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2008 |  Sector económico | 61 Servicios educativos,"2008 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2008 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2008 | *  a  Hogares"" >* a    2008 | *  a  Hogares",2008 |  Producción en valores básicos,2008 |  Impuestos a los productos netos,2008 |  Producción a precios de mercado,"2009 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2009 |  Sector económico | 21 Minería,"2009 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2009 |  Sector económico | 23 Construcción,2009 |  Sector económico | 31-33 Industrias manufactureras,"2009 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2009 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2009 |  Sector económico | 61 Servicios educativos,"2009 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2009 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2009 | *  a  Hogares"" >* a    2009 | *  a  Hogares",2009 |  Producción en valores básicos,2009 |  Impuestos a los productos netos,2009 |  Producción a precios de mercado,"2010 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2010 |  Sector económico | 21 Minería,"2010 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2010 |  Sector económico | 23 Construcción,2010 |  Sector económico | 31-33 Industrias manufactureras,"2010 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2010 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2010 |  Sector económico | 61 Servicios educativos,"2010 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2010 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2010 | *  a  Hogares"" >* a    2010 | *  a  Hogares",2010 |  Producción en valores básicos,2010 |  Impuestos a los productos netos,2010 |  Producción a precios de mercado,"2011 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2011 |  Sector económico | 21 Minería,"2011 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2011 |  Sector económico | 23 Construcción,2011 |  Sector económico | 31-33 Industrias manufactureras,"2011 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2011 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2011 |  Sector económico | 61 Servicios educativos,"2011 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2011 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2011 | *  a  Hogares"" >* a    2011 | *  a  Hogares",2011 |  Producción en valores básicos,2011 |  Impuestos a los productos netos,2011 |  Producción a precios de mercado,"2012 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012 |  Sector económico | 21 Minería,"2012 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2012 |  Sector económico | 23 Construcción,2012 |  Sector económico | 31-33 Industrias manufactureras,"2012 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2012 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2012 |  Sector económico | 61 Servicios educativos,"2012 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2012 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2012 | *  a  Hogares"" >* a    2012 | *  a  Hogares",2012 |  Producción en valores básicos,2012 |  Impuestos a los productos netos,2012 |  Producción a precios de mercado,"2013 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013 |  Sector económico | 21 Minería,"2013 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2013 |  Sector económico | 23 Construcción,2013 |  Sector económico | 31-33 Industrias manufactureras,"2013 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2013 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2013 |  Sector económico | 61 Servicios educativos,"2013 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2013 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2013 | *  a  Hogares"" >* a    2013 | *  a  Hogares",2013 |  Producción en valores básicos,2013 |  Impuestos a los productos netos,2013 |  Producción a precios de mercado,"2014 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014 |  Sector económico | 21 Minería,"2014 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2014 |  Sector económico | 23 Construcción,2014 |  Sector económico | 31-33 Industrias manufactureras,"2014 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2014 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2014 |  Sector económico | 61 Servicios educativos,"2014 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2014 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2014 | *  a  Hogares"" >* a    2014 | *  a  Hogares",2014 |  Producción en valores básicos,2014 |  Impuestos a los productos netos,2014 |  Producción a precios de mercado,"2015 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015 |  Sector económico | 21 Minería,"2015 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2015 |  Sector económico | 23 Construcción,2015 |  Sector económico | 31-33 Industrias manufactureras,"2015 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2015 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2015 |  Sector económico | 61 Servicios educativos,"2015 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2015 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2015 | *  a  Hogares"" >* a    2015 | *  a  Hogares",2015 |  Producción en valores básicos,2015 |  Impuestos a los productos netos,2015 |  Producción a precios de mercado,"2016 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016 |  Sector económico | 21 Minería,"2016 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2016 |  Sector económico | 23 Construcción,2016 |  Sector económico | 31-33 Industrias manufactureras,"2016 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2016 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2016 |  Sector económico | 61 Servicios educativos,"2016 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2016 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2016 | *  a  Hogares"" >* a    2016 | *  a  Hogares",2016 |  Producción en valores básicos,2016 |  Impuestos a los productos netos,2016 |  Producción a precios de mercado,"2017 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017 |  Sector económico | 21 Minería,"2017 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2017 |  Sector económico | 23 Construcción,2017 |  Sector económico | 31-33 Industrias manufactureras,"2017 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2017 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2017 |  Sector económico | 61 Servicios educativos,"2017 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2017 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2017 | *  a  Hogares"" >* a    2017 | *  a  Hogares",2017 |  Producción en valores básicos,2017 |  Impuestos a los productos netos,2017 |  Producción a precios de mercado,"2018 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018 |  Sector económico | 21 Minería,"2018 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2018 |  Sector económico | 23 Construcción,2018 |  Sector económico | 31-33 Industrias manufactureras,"2018 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2018 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2018 |  Sector económico | 61 Servicios educativos,"2018 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2018 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2018 | *  a  Hogares"" >* a    2018 | *  a  Hogares",2018 |  Producción en valores básicos,2018 |  Impuestos a los productos netos,2018 |  Producción a precios de mercado,"2019 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019 |  Sector económico | 21 Minería,"2019 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2019 |  Sector económico | 23 Construcción,2019 |  Sector económico | 31-33 Industrias manufactureras,"2019 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2019 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2019 |  Sector económico | 61 Servicios educativos,"2019 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2019 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2019 | *  a  Hogares"" >* a    2019 | *  a  Hogares",2019 |  Producción en valores básicos,2019 |  Impuestos a los productos netos,2019 |  Producción a precios de mercado,"2020 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020 |  Sector económico | 21 Minería,"2020 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2020 |  Sector económico | 23 Construcción,2020 |  Sector económico | 31-33 Industrias manufactureras,"2020 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2020 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2020 |  Sector económico | 61 Servicios educativos,"2020 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2020 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2020 | *  a  Hogares"" >* a    2020 | *  a  Hogares",2020 |  Producción en valores básicos,2020 |  Impuestos a los productos netos,2020 |  Producción a precios de mercado,"2021 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021 |  Sector económico | 21 Minería,"2021 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2021 |  Sector económico | 23 Construcción,2021 |  Sector económico | 31-33 Industrias manufactureras,"2021 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2021 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2021 |  Sector económico | 61 Servicios educativos,"2021 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2021 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2021 | *  a  Hogares"" >* a    2021 | *  a  Hogares",2021 |  Producción en valores básicos,2021 |  Impuestos a los productos netos,2021 |  Producción a precios de mercado,"2022 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2022 |  Sector económico | 21 Minería,"2022 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",2022 |  Sector económico | 23 Construcción,2022 |  Sector económico | 31-33 Industrias manufactureras,"2022 |  Sector económico | 48-49 Transportes, correos y almacenamiento","2022 |  Sector económico | 54 Servicios profesionales, científicos y técnicos",2022 |  Sector económico | 61 Servicios educativos,"2022 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81)","2022 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales","a   2022 | *  a  Hogares"" >* a    2022 | *  a  Hogares",2022 |  Producción en valores básicos,2022 |  Impuestos a los productos netos,2022 |  Producción a precios de mercado,"2023 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza P",2023 |  Sector económico | 21 Minería P,"2023 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final P",2023 |  Sector económico | 23 Construcción P,2023 |  Sector económico | 31-33 Industrias manufactureras P,"2023 |  Sector económico | 48-49 Transportes, correos y almacenamiento P","2023 |  Sector económico | 54 Servicios profesionales, científicos y técnicos P",2023 |  Sector económico | 61 Servicios educativos P,"2023 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81) P","2023 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales P",2023 |  Hogares P,2023 |  Producción en valores básicos P,2023 |  Impuestos a los productos netos P,2023 |  Producción a precios de mercado P,"2024 |  Sector económico | 11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza P",2024 |  Sector económico | 21 Minería P,"2024 |  Sector económico | 22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final P",2024 |  Sector económico | 23 Construcción P,2024 |  Sector económico | 31-33 Industrias manufactureras P,"2024 |  Sector económico | 48-49 Transportes, correos y almacenamiento P","2024 |  Sector económico | 54 Servicios profesionales, científicos y técnicos P",2024 |  Sector económico | 61 Servicios educativos P,"2024 |  Sector económico | Cyos_varios Comercio y otros servicios (43, 46, 51, 52, 53, 55, 56, 62, 71, 72 y 81) P","2024 |  Sector económico | 93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales P",2024 |  Hogares P,2024 |  Producción en valores básicos P,2024 |  Impuestos a los productos netos P,2024 |  Producción a precios de mercado P
Millones de pesos a precios corrientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Producción,409056.595,516192.094,251951.189,1045434.616,4998731.561,845900.387,259016.69,376085.969,4867139.625,419742.144,,13989250.87,393218.193,14382469.06,453174.178,699454.763,281770.928,1227636.381,5667922.066,933600.228,285537.809,399694.033,5383002.272,449451.66,,15781244.32,390359.298,16171603.62,459761.784,858385.447,314219.706,1322254.288,6173921.675,1022734.536,308868.764,438869.326,5850848.97,487469.415,,17237333.91,395704.373,17633038.28,504331.698,960375.045,335623.753,1528578.294,7012468.105,1141076.272,328641.447,477250.034,6414019.309,540722.471,,19243086.43,400790.914,19643877.34,564501.879,1094395.216,357768.215,1667067.642,7533992.229,1223583.46,355010.616,516109.645,6958865.864,595694.64,,20866989.41,437329.705,21304319.11,609817.749,1263274.926,426117.223,1875143.101,8127541.68,1292235.217,383997.035,563254.997,7508579.884,648548.282,,22698510.09,315665.455,23014175.55,632553.067,988288.372,407746.656,1811966.332,7488759.164,1280134.735,382132.108,596380.048,7497484.911,723544.897,,21808990.29,504085.352,22313075.64,682144.859,1199426.376,415580.363,1880722.237,8563944.394,1468444.97,386004.584,628276.356,8107318.16,788918.597,,24120780.9,543382.738,24664163.63,718019.401,1552305.956,430406.192,2084141.461,9509452.868,1590284.734,415578.277,674630.968,8825614.732,857516.223,,26657950.81,506080.596,27164031.41,793903.74,1595411.351,442603.616,2221986.9,10453221.92,1745308.428,442484.496,737707.199,9538655.326,945523.972,,28916806.95,482273.701,29399080.65,814332.466,1514542.904,454671.995,2085668.3,10521693.85,1838035.017,454840.622,776540.678,9974569.192,946510.064,,29381405.09,634182.28,30015587.37,877679.319,1499691.158,490629.975,2199487.217,11153065.94,1968647.298,475957.455,826998.31,10452898.78,1030849.977,,30975905.42,902717.909,31878623.33,944834.734,1045117.123,467883.16,2335393.323,12131477.06,2102411.566,507624.58,884303.654,11202354.81,1095710.92,,32717110.93,1070730.81,33787841.74,1058567.7,1065497.723,488457.919,2514901.004,13474816.46,2252253.726,546652.629,923375.842,12116216.75,1146399.281,,35587139.04,1258366.98,36845506.02,1154625.265,1344084.162,639416.789,2747552.069,15067548.83,2468264.404,559322.574,966554.039,13060684.63,1206540.538,,39214593.29,1212103.876,40426697.17,1240509.936,1461180.383,735834.912,2963263.032,15972895.12,2690172.244,585847.027,1019391.83,13984208.4,1305939.253,,41959242.14,1303024.833,43262266.97,1292419.649,1549129.742,818016.191,2908725.261,16129599.2,2831499.718,607626.933,1068663.03,14492797.46,1315398.309,,43013875.49,1429702.172,44443577.66,1384269.387,1361423.9,724982.482,2511859.909,15475314.17,2327454.515,614084.431,1059472.466,13831431.66,1346284.724,,40636577.65,1469104.578,42105682.23,1554901.392,1551428.196,766285.442,3106848.817,17656794.12,2821648.359,654331.752,1097275.878,15092564.48,1388371.394,,45690449.84,1580612.126,47271061.96,1763182.242,1647467.861,959577.613,3675340.629,20125826.52,3411978.791,728461.941,1176849.517,16592065.15,1502896.822,,51583647.09,1419433.366,53003080.46,1885872.627,1623859.711,1024457.293,4307549.046,20081217.82,3763889.815,812943.284,1291107.507,17556680.06,1656953.224,,54004530.39,1914108.028,55918638.42,1992418.791,1443460.287,866096.55,4562786.06,20439813.31,4194019.324,963913.314,1362722.675,18663577.98,1822630.136,,56311438.43,2175614.685,58487053.11
Consumo intermedio,144144.012,109636.88,103665.48,553578.266,3443621.242,327464.478,69791.291,48445.427,1209634.347,112954.493,,6122935.916,NA,6122935.916,158525.382,130499.9,118827.76,649905.187,3925001.228,357044.381,76580.931,52553.952,1330547.985,123727.112,,6923213.818,NA,6923213.818,165206.37,156421.015,139534.951,701357.721,4366286.222,389069.946,82177.7,57350.816,1438371.277,137663.304,,7633439.322,NA,7633439.322,177071.677,157028.011,146642.063,809895.196,4899753.984,434168.582,86848.023,61412.761,1593690.972,157250.303,,8523761.572,NA,8523761.572,198055.831,182738.09,152076.546,885592.006,5333968.898,465984.082,94266.078,66395.568,1702071.799,176417.056,,9257565.954,NA,9257565.954,218267.018,210581.765,196325.753,1002162.877,5777932.217,496572.922,102970.057,73385.053,1817933.547,190283.053,,10086414.26,NA,10086414.26,237254.118,205696.122,166961.812,978292.225,5266180.105,496489.525,103956.163,78998.484,1818830.935,211298.231,,9563957.72,NA,9563957.72,250248.504,243127.938,182323.063,1016782.162,6072276.003,561883.601,103808.713,80201.079,1955460.631,229902.416,,10696014.11,NA,10696014.11,263677.319,276101.991,205706.395,1126412.2,6803826.951,608114.74,110921.813,88014.545,2157672,255146.787,,11895594.74,NA,11895594.74,289975.481,306808.056,227433.062,1197415.188,7345740.745,667744.554,118948.672,93376.702,2334174.67,288339.493,,12869956.62,NA,12869956.62,301551.312,364218.019,219510.988,1086494.374,7452542.476,698525.281,121435.838,97896.155,2443616.691,275790.552,,13061581.69,NA,13061581.69,328627.874,355533.578,208204.317,1143274.139,7846767.802,750953.588,128566.349,103614.703,2557210.933,318219.438,,13740972.72,NA,13740972.72,351596.14,329009.945,191331.604,1209667.841,8319707.743,803482.173,133535.079,109338.498,2761800.252,349757.79,,14559227.07,NA,14559227.07,384677.351,346000.862,201319.673,1290378.069,9350298.917,872834.763,142231.555,120116.664,3001304.324,377553.331,,16086715.51,NA,16086715.51,411491.078,456581.201,216850.483,1399055.655,10523838.13,961186.746,145051.178,132204.061,3237678.443,406549.933,,17890486.91,NA,17890486.91,443414.917,512853.799,278927.691,1502473.507,11091778.73,1036462.364,150167.429,141467.659,3477484.665,450565.844,,19085596.6,NA,19085596.6,459625.076,507336.524,302086.567,1464254.09,11133432.71,1104051.13,154513.634,146622.973,3607375.979,442455.67,,19321754.35,NA,19321754.35,490373.932,466897.7,256445.801,1269769.649,10613577.02,851469.759,152372.301,136238.422,3352778.314,429001.199,,18018924.09,NA,18018924.09,545306.764,545620.13,342699.539,1564656.372,12095702.57,1064798.304,162275.756,137181.628,3689692.736,433094.769,,20581028.57,NA,20581028.57,612258.514,610407.31,356977.671,1867201.094,13781836.91,1311060.164,182348.952,153694.41,4106692.846,495093.962,,23477571.84,NA,23477571.84,660386.269,569020.171,341484.391,2219609.883,13559712.71,1459780.061,206834.109,169384.709,4296207.416,569793.156,,24052212.87,NA,24052212.87,695888.618,492110.002,394718.855,2347367.863,13694697.1,1636514.328,235681.837,180759.763,4642364.549,660103.289,,24980206.2,NA,24980206.2
